params,rez_1,rez_0,proc
"(1, 2, 4, 8, 9, 11, 12)",1,0,0.0
"(1, 2, 4, 8, 9, 11, 13)",1,1,0.5
"(1, 2, 4, 8, 9, 12, 13)",1,0,0.0
"(1, 2, 4, 8, 11, 12, 13)",1,0,0.0
"(1, 2, 4, 9, 11, 12, 13)",1,0,0.0
"(1, 2, 8, 9, 11, 12, 13)",1,0,0.0
"(1, 4, 8, 9, 11, 12, 13)",1,0,0.0
"(2, 4, 8, 9, 11, 12, 13)",1,0,0.0
"(1, 2, 4, 8, 9, 11, 12, 13)",1,0,0.0
"(1, 3, 5, 6, 12)",2,2,0.5
"(0, 2, 5, 6, 15)",0,2,1.0
"(0, 3, 5, 6, 12)",0,2,1.0
"(0, 3, 5, 8, 12)",1,1,0.5
"(0, 5, 6, 8, 12)",0,1,1.0
"(0, 5, 8, 12, 13)",1,2,0.6666666666666666
"(0, 2, 3, 5, 6, 12)",0,1,1.0
"(0, 2, 3, 5, 8, 12)",0,1,1.0
"(0, 2, 5, 6, 8, 12)",0,1,1.0
"(0, 3, 5, 6, 8, 12)",0,1,1.0
"(0, 2, 3, 5, 6, 8, 12)",0,1,1.0
"(5, 9, 11, 15)",3,4,0.5714285714285714
"(2, 3, 10, 11, 12)",1,1,0.5
"(5, 6, 7, 8, 11)",0,1,1.0
"(5, 6, 7, 9, 11)",0,3,1.0
"(5, 6, 7, 11, 12)",1,3,0.75
"(5, 6, 8, 11, 12)",0,1,1.0
"(5, 7, 9, 11, 15)",1,1,0.5
"(5, 7, 10, 11, 15)",1,1,0.5
"(5, 8, 9, 11, 15)",2,1,0.3333333333333333
"(5, 8, 10, 11, 15)",1,1,0.5
"(5, 8, 10, 12, 15)",1,2,0.6666666666666666
"(5, 8, 11, 12, 15)",2,1,0.3333333333333333
"(5, 9, 10, 11, 15)",1,2,0.6666666666666666
"(5, 9, 11, 12, 15)",2,3,0.6
"(5, 10, 11, 12, 15)",1,3,0.75
"(6, 7, 8, 11, 12)",0,1,1.0
"(6, 8, 9, 11, 12)",0,1,1.0
"(7, 9, 11, 12, 15)",0,1,1.0
"(7, 10, 11, 12, 15)",1,2,0.6666666666666666
"(8, 9, 11, 12, 15)",3,1,0.25
"(8, 10, 11, 12, 15)",2,2,0.5
"(5, 6, 7, 8, 9, 11)",0,1,1.0
"(5, 6, 7, 8, 9, 12)",0,1,1.0
"(5, 6, 7, 8, 11, 12)",0,1,1.0
"(5, 6, 7, 9, 11, 12)",0,3,1.0
"(5, 6, 8, 9, 11, 12)",0,1,1.0
"(5, 7, 8, 9, 11, 15)",1,1,0.5
"(5, 7, 8, 9, 12, 15)",0,1,1.0
"(5, 7, 8, 10, 11, 15)",0,1,1.0
"(5, 7, 8, 10, 12, 15)",0,2,1.0
"(5, 7, 8, 11, 12, 15)",0,1,1.0
"(5, 7, 9, 10, 11, 15)",0,1,1.0
"(5, 7, 9, 11, 12, 15)",0,1,1.0
"(5, 7, 10, 11, 12, 15)",0,1,1.0
"(5, 8, 9, 10, 11, 15)",1,1,0.5
"(5, 8, 9, 10, 12, 15)",1,1,0.5
"(5, 8, 9, 11, 12, 15)",1,1,0.5
"(5, 8, 10, 11, 12, 15)",1,1,0.5
"(5, 9, 10, 11, 12, 15)",1,2,0.6666666666666666
"(6, 7, 8, 9, 11, 12)",0,1,1.0
"(7, 8, 9, 11, 12, 15)",0,1,1.0
"(7, 8, 10, 11, 12, 15)",0,2,1.0
"(7, 9, 10, 11, 12, 15)",0,1,1.0
"(8, 9, 10, 11, 12, 15)",2,1,0.3333333333333333
"(5, 6, 7, 8, 9, 11, 12)",0,1,1.0
"(5, 7, 8, 9, 10, 11, 15)",0,1,1.0
"(5, 7, 8, 9, 10, 12, 15)",0,1,1.0
"(5, 7, 8, 9, 11, 12, 15)",0,1,1.0
"(5, 7, 8, 10, 11, 12, 15)",0,1,1.0
"(5, 7, 9, 10, 11, 12, 15)",0,1,1.0
"(5, 8, 9, 10, 11, 12, 15)",1,1,0.5
"(7, 8, 9, 10, 11, 12, 15)",0,1,1.0
"(5, 7, 8, 9, 10, 11, 12, 15)",0,1,1.0
"(0, 1, 3, 9, 15)",0,1,1.0
"(1, 3, 5, 9, 15)",1,1,0.5
"(1, 5, 9, 11, 15)",1,2,0.6666666666666666
"(0, 1, 3, 5, 9, 15)",0,1,1.0
"(0, 3, 7, 14, 15)",2,0,0.0
"(0, 3, 8, 11, 15)",2,1,0.3333333333333333
"(0, 3, 8, 13, 15)",2,0,0.0
"(0, 3, 8, 14, 15)",2,0,0.0
"(0, 5, 7, 14, 15)",1,0,0.0
"(0, 5, 8, 14, 15)",2,0,0.0
"(0, 7, 8, 14, 15)",2,0,0.0
"(3, 5, 7, 14, 15)",2,0,0.0
"(3, 5, 8, 14, 15)",2,0,0.0
"(5, 7, 8, 14, 15)",2,0,0.0
"(0, 3, 5, 7, 14, 15)",1,0,0.0
"(0, 3, 5, 8, 14, 15)",1,0,0.0
"(0, 3, 7, 8, 14, 15)",2,0,0.0
"(0, 5, 7, 8, 14, 15)",1,0,0.0
"(3, 5, 7, 8, 14, 15)",2,0,0.0
"(0, 3, 5, 7, 8, 14, 15)",1,0,0.0
"(1, 2, 3, 6, 10)",3,0,0.0
"(1, 3, 5, 14, 15)",1,1,0.5
"(1, 4, 6, 9, 15)",1,1,0.5
"(1, 3, 5, 9, 14, 15)",1,0,0.0
"(1, 4, 5, 6, 9, 15)",1,0,0.0
"(0, 1, 3, 8, 13)",2,1,0.3333333333333333
"(0, 1, 3, 14, 15)",1,0,0.0
"(0, 1, 7, 14, 15)",1,1,0.5
"(0, 1, 8, 14, 15)",3,0,0.0
"(0, 3, 6, 8, 13)",3,0,0.0
"(0, 3, 6, 8, 15)",1,0,0.0
"(0, 3, 6, 13, 15)",1,0,0.0
"(1, 2, 6, 13, 15)",1,0,0.0
"(0, 1, 3, 6, 8, 13)",2,0,0.0
"(0, 1, 3, 6, 8, 15)",1,0,0.0
"(0, 1, 3, 6, 13, 15)",1,0,0.0
"(0, 1, 3, 7, 8, 14)",1,0,0.0
"(0, 1, 3, 7, 8, 15)",1,0,0.0
"(0, 1, 3, 7, 14, 15)",1,0,0.0
"(0, 1, 3, 8, 11, 15)",1,1,0.5
"(0, 1, 3, 8, 13, 15)",1,0,0.0
"(0, 1, 3, 8, 14, 15)",1,0,0.0
"(0, 1, 7, 8, 14, 15)",1,0,0.0
"(0, 3, 6, 8, 13, 15)",1,0,0.0
"(1, 2, 3, 6, 8, 10)",1,0,0.0
"(1, 2, 6, 12, 13, 15)",1,0,0.0
"(0, 1, 3, 6, 8, 13, 15)",1,0,0.0
"(0, 1, 3, 7, 8, 14, 15)",1,0,0.0
"(1, 5, 8, 13, 14)",0,1,1.0
"(0, 1, 2, 5, 14)",2,1,0.3333333333333333
"(0, 1, 6, 8, 11)",1,2,0.6666666666666666
"(0, 1, 11, 12, 14)",3,1,0.25
"(0, 5, 6, 11, 12)",3,1,0.25
"(0, 5, 6, 12, 14)",2,0,0.0
"(0, 5, 11, 12, 14)",2,1,0.3333333333333333
"(0, 6, 8, 11, 13)",1,0,0.0
"(1, 2, 5, 6, 12)",3,0,0.0
"(1, 3, 5, 6, 14)",2,1,0.3333333333333333
"(1, 5, 6, 11, 12)",1,1,0.5
"(1, 5, 6, 12, 14)",3,1,0.25
"(2, 5, 6, 11, 12)",1,0,0.0
"(3, 6, 8, 11, 13)",1,0,0.0
"(5, 6, 11, 12, 14)",1,1,0.5
"(0, 1, 2, 5, 6, 11)",1,0,0.0
"(0, 1, 2, 5, 6, 12)",1,0,0.0
"(0, 1, 2, 5, 6, 14)",1,0,0.0
"(0, 1, 2, 5, 11, 14)",1,0,0.0
"(0, 1, 2, 5, 12, 14)",2,0,0.0
"(0, 1, 2, 6, 11, 12)",1,0,0.0
"(0, 1, 2, 6, 11, 14)",1,0,0.0
"(0, 1, 2, 11, 12, 14)",2,0,0.0
"(0, 1, 3, 5, 6, 14)",1,0,0.0
"(0, 1, 3, 6, 8, 11)",1,0,0.0
"(0, 1, 3, 8, 11, 13)",1,0,0.0
"(0, 1, 5, 6, 11, 12)",1,0,0.0
"(0, 1, 5, 6, 12, 14)",1,0,0.0
"(0, 1, 5, 11, 12, 14)",2,1,0.3333333333333333
"(0, 1, 6, 8, 11, 13)",1,0,0.0
"(0, 1, 6, 11, 12, 14)",1,0,0.0
"(0, 2, 5, 6, 11, 12)",1,0,0.0
"(0, 2, 5, 6, 12, 14)",1,0,0.0
"(0, 2, 5, 11, 12, 14)",1,0,0.0
"(0, 3, 6, 8, 11, 13)",1,0,0.0
"(0, 5, 6, 11, 12, 14)",1,0,0.0
"(1, 2, 5, 6, 11, 12)",1,0,0.0
"(1, 2, 5, 6, 11, 14)",1,0,0.0
"(1, 2, 5, 6, 12, 14)",2,0,0.0
"(1, 2, 5, 11, 12, 14)",1,0,0.0
"(1, 3, 6, 8, 11, 13)",1,0,0.0
"(1, 5, 6, 11, 12, 14)",1,1,0.5
"(2, 5, 6, 11, 12, 14)",1,0,0.0
"(0, 1, 2, 5, 6, 11, 12)",1,0,0.0
"(0, 1, 2, 5, 6, 11, 14)",1,0,0.0
"(0, 1, 2, 5, 6, 12, 14)",1,0,0.0
"(0, 1, 2, 5, 11, 12, 14)",1,0,0.0
"(0, 1, 2, 6, 11, 12, 14)",1,0,0.0
"(0, 1, 3, 6, 8, 11, 13)",1,0,0.0
"(0, 1, 5, 6, 11, 12, 14)",1,0,0.0
"(0, 2, 5, 6, 11, 12, 14)",1,0,0.0
"(1, 2, 5, 6, 11, 12, 14)",1,0,0.0
"(0, 1, 2, 5, 6, 11, 12, 14)",1,0,0.0
"(0, 3, 6, 7, 8)",1,0,0.0
"(0, 3, 6, 7, 9)",1,0,0.0
"(3, 5, 6, 7, 9)",1,0,0.0
"(3, 6, 7, 8, 9)",1,0,0.0
"(0, 3, 5, 6, 7, 8)",1,0,0.0
"(0, 3, 5, 6, 7, 9)",1,0,0.0
"(0, 3, 6, 7, 8, 9)",1,0,0.0
"(3, 5, 6, 7, 8, 9)",1,0,0.0
"(0, 3, 5, 6, 7, 8, 9)",1,0,0.0
"(0, 2, 8, 12, 13)",0,1,1.0
"(0, 7, 8, 12, 13)",0,2,1.0
"(2, 3, 7, 8, 12)",0,1,1.0
"(2, 6, 7, 8, 12)",0,1,1.0
"(2, 7, 8, 12, 13)",0,1,1.0
"(5, 7, 8, 12, 13)",1,2,0.6666666666666666
"(0, 2, 5, 8, 12, 13)",0,1,1.0
"(0, 2, 7, 8, 12, 13)",0,1,1.0
"(0, 5, 7, 8, 12, 13)",0,1,1.0
"(2, 5, 7, 8, 12, 13)",0,1,1.0
"(0, 2, 5, 7, 8, 12, 13)",0,1,1.0
"(0, 1, 2, 6, 15)",0,1,1.0
"(0, 1, 4, 8, 15)",1,3,0.75
"(0, 2, 4, 6, 15)",0,1,1.0
"(0, 2, 6, 8, 15)",0,1,1.0
"(0, 4, 6, 8, 15)",0,2,1.0
"(1, 2, 6, 7, 15)",0,1,1.0
"(1, 2, 7, 8, 15)",0,1,1.0
"(2, 6, 7, 8, 15)",0,1,1.0
"(0, 1, 2, 4, 6, 15)",0,1,1.0
"(0, 1, 2, 4, 8, 15)",0,1,1.0
"(0, 1, 2, 6, 8, 15)",0,1,1.0
"(0, 1, 4, 6, 8, 15)",0,2,1.0
"(0, 2, 4, 6, 8, 15)",0,1,1.0
"(1, 2, 6, 7, 8, 15)",0,1,1.0
"(0, 1, 2, 4, 6, 8, 15)",0,1,1.0
"(1, 6, 7, 8, 12)",0,1,1.0
"(1, 6, 7, 10, 15)",0,2,1.0
"(1, 7, 8, 10, 12)",0,1,1.0
"(1, 7, 8, 10, 15)",0,1,1.0
"(1, 7, 10, 12, 15)",0,1,1.0
"(3, 7, 10, 11, 12)",0,1,1.0
"(3, 8, 10, 11, 12)",0,1,1.0
"(3, 10, 11, 12, 15)",1,2,0.6666666666666666
"(5, 7, 12, 13, 15)",0,1,1.0
"(5, 8, 10, 12, 13)",0,1,1.0
"(5, 8, 10, 13, 15)",0,1,1.0
"(5, 10, 12, 13, 15)",0,1,1.0
"(6, 7, 8, 10, 12)",0,1,1.0
"(6, 7, 8, 10, 15)",0,1,1.0
"(6, 7, 10, 12, 15)",0,1,1.0
"(6, 9, 11, 13, 14)",0,1,1.0
"(7, 8, 10, 13, 15)",0,1,1.0
"(7, 8, 12, 13, 15)",0,1,1.0
"(1, 6, 7, 8, 10, 12)",0,1,1.0
"(1, 6, 7, 8, 10, 15)",0,1,1.0
"(1, 6, 7, 8, 12, 15)",0,1,1.0
"(1, 6, 7, 10, 12, 15)",0,1,1.0
"(1, 7, 8, 10, 12, 15)",0,1,1.0
"(1, 8, 9, 10, 11, 15)",2,3,0.6
"(3, 7, 8, 10, 11, 12)",0,1,1.0
"(3, 7, 10, 11, 12, 15)",0,1,1.0
"(3, 8, 10, 11, 12, 15)",0,1,1.0
"(5, 7, 8, 10, 12, 13)",0,1,1.0
"(5, 7, 8, 10, 13, 15)",0,1,1.0
"(5, 7, 8, 12, 13, 15)",0,1,1.0
"(5, 7, 10, 12, 13, 15)",0,1,1.0
"(5, 8, 10, 12, 13, 15)",0,1,1.0
"(6, 7, 8, 10, 12, 15)",0,1,1.0
"(6, 8, 9, 10, 11, 15)",0,2,1.0
"(7, 8, 10, 12, 13, 15)",0,1,1.0
"(1, 6, 7, 8, 10, 12, 15)",0,1,1.0
"(1, 6, 8, 9, 10, 11, 15)",0,2,1.0
"(3, 7, 8, 10, 11, 12, 15)",0,1,1.0
"(5, 7, 8, 10, 12, 13, 15)",0,1,1.0
"(4, 5, 6, 9, 10, 11)",0,1,1.0
"(0, 6, 8, 11, 15)",0,2,1.0
"(0, 1, 5, 6, 8, 11)",0,1,1.0
"(0, 1, 5, 6, 8, 15)",0,1,1.0
"(0, 1, 6, 8, 11, 15)",0,2,1.0
"(0, 5, 6, 8, 11, 15)",0,1,1.0
"(1, 5, 6, 8, 11, 15)",0,1,1.0
"(0, 1, 5, 6, 8, 11, 15)",0,1,1.0
"(0, 5, 7, 13, 15)",1,0,0.0
"(0, 5, 8, 13, 15)",1,0,0.0
"(0, 7, 8, 13, 15)",1,0,0.0
"(0, 5, 7, 8, 13, 15)",1,0,0.0
"(0, 1, 4, 11, 15)",0,1,1.0
"(0, 1, 6, 8, 10)",0,1,1.0
"(0, 4, 6, 8, 10)",1,1,0.5
"(0, 4, 6, 10, 11)",1,1,0.5
"(0, 4, 6, 10, 15)",0,1,1.0
"(0, 4, 8, 11, 15)",0,1,1.0
"(0, 4, 10, 11, 15)",0,1,1.0
"(0, 6, 8, 9, 15)",0,1,1.0
"(0, 6, 8, 10, 15)",0,1,1.0
"(1, 4, 8, 9, 15)",0,2,1.0
"(0, 1, 4, 6, 8, 10)",0,1,1.0
"(0, 1, 4, 6, 8, 11)",0,1,1.0
"(0, 1, 4, 6, 9, 10)",0,2,1.0
"(0, 1, 4, 6, 9, 15)",0,1,1.0
"(0, 1, 4, 6, 10, 11)",0,1,1.0
"(0, 1, 4, 6, 10, 15)",0,1,1.0
"(0, 1, 4, 6, 11, 15)",0,1,1.0
"(0, 1, 4, 8, 9, 15)",0,2,1.0
"(0, 1, 4, 8, 10, 15)",0,1,1.0
"(0, 1, 4, 8, 11, 15)",0,1,1.0
"(0, 1, 4, 9, 10, 15)",0,1,1.0
"(0, 1, 4, 9, 11, 15)",0,1,1.0
"(0, 1, 4, 10, 11, 15)",0,1,1.0
"(0, 1, 6, 8, 9, 10)",0,1,1.0
"(0, 1, 6, 8, 9, 11)",0,1,1.0
"(0, 1, 6, 8, 9, 15)",0,1,1.0
"(0, 1, 6, 8, 10, 11)",0,1,1.0
"(0, 1, 6, 8, 10, 15)",0,1,1.0
"(0, 1, 8, 9, 11, 15)",3,3,0.5
"(0, 1, 8, 10, 11, 15)",2,2,0.5
"(0, 4, 6, 8, 9, 10)",0,1,1.0
"(0, 4, 6, 8, 9, 11)",0,1,1.0
"(0, 4, 6, 8, 9, 15)",0,1,1.0
"(0, 4, 6, 8, 10, 11)",0,1,1.0
"(0, 4, 6, 8, 10, 15)",0,1,1.0
"(0, 4, 6, 8, 11, 15)",0,1,1.0
"(0, 4, 6, 9, 10, 11)",0,1,1.0
"(0, 4, 6, 9, 10, 15)",0,1,1.0
"(0, 4, 6, 10, 11, 15)",0,1,1.0
"(0, 4, 8, 9, 10, 15)",0,1,1.0
"(0, 4, 8, 9, 11, 15)",0,1,1.0
"(0, 4, 8, 10, 11, 15)",0,1,1.0
"(0, 4, 9, 10, 11, 15)",0,1,1.0
"(0, 6, 8, 9, 10, 15)",0,1,1.0
"(0, 6, 8, 9, 11, 15)",0,1,1.0
"(0, 6, 8, 10, 11, 15)",0,1,1.0
"(1, 4, 6, 8, 9, 11)",0,2,1.0
"(1, 4, 6, 8, 9, 15)",0,1,1.0
"(1, 4, 6, 9, 10, 11)",0,2,1.0
"(1, 4, 6, 9, 10, 15)",0,1,1.0
"(1, 4, 6, 9, 11, 15)",0,1,1.0
"(1, 4, 8, 9, 10, 15)",0,1,1.0
"(1, 4, 8, 9, 11, 15)",0,1,1.0
"(4, 6, 8, 9, 10, 11)",0,2,1.0
"(4, 6, 8, 9, 10, 15)",0,1,1.0
"(4, 6, 9, 10, 11, 15)",0,1,1.0
"(0, 1, 4, 6, 8, 9, 10)",0,1,1.0
"(0, 1, 4, 6, 8, 9, 11)",0,1,1.0
"(0, 1, 4, 6, 8, 9, 15)",0,1,1.0
"(0, 1, 4, 6, 8, 10, 11)",0,1,1.0
"(0, 1, 4, 6, 8, 10, 15)",0,1,1.0
"(0, 1, 4, 6, 8, 11, 15)",0,1,1.0
"(0, 1, 4, 6, 9, 10, 11)",0,1,1.0
"(0, 1, 4, 6, 9, 10, 15)",0,1,1.0
"(0, 1, 4, 6, 9, 11, 15)",0,1,1.0
"(0, 1, 4, 6, 10, 11, 15)",0,1,1.0
"(0, 1, 4, 8, 9, 10, 15)",0,1,1.0
"(0, 1, 4, 8, 9, 11, 15)",0,1,1.0
"(0, 1, 4, 8, 10, 11, 15)",0,1,1.0
"(0, 1, 4, 9, 10, 11, 15)",0,1,1.0
"(0, 1, 6, 8, 9, 10, 11)",0,1,1.0
"(0, 1, 6, 8, 9, 10, 15)",0,1,1.0
"(0, 1, 6, 8, 9, 11, 15)",0,1,1.0
"(0, 1, 6, 8, 10, 11, 15)",0,1,1.0
"(0, 1, 8, 9, 10, 11, 15)",2,2,0.5
"(0, 4, 6, 8, 9, 10, 11)",0,1,1.0
"(0, 4, 6, 8, 9, 10, 15)",0,1,1.0
"(0, 4, 6, 8, 9, 11, 15)",0,1,1.0
"(0, 4, 6, 8, 10, 11, 15)",0,1,1.0
"(0, 4, 6, 9, 10, 11, 15)",0,1,1.0
"(0, 4, 8, 9, 10, 11, 15)",0,1,1.0
"(0, 6, 8, 9, 10, 11, 15)",0,1,1.0
"(1, 4, 6, 8, 9, 10, 11)",0,2,1.0
"(1, 4, 6, 8, 9, 10, 15)",0,1,1.0
"(1, 4, 6, 8, 9, 11, 15)",0,1,1.0
"(1, 4, 6, 9, 10, 11, 15)",0,1,1.0
"(1, 4, 8, 9, 10, 11, 15)",0,1,1.0
"(4, 6, 8, 9, 10, 11, 15)",0,1,1.0
"(0, 1, 4, 6, 8, 9, 10, 11)",0,1,1.0
"(0, 1, 4, 6, 8, 9, 10, 15)",0,1,1.0
"(0, 1, 4, 6, 8, 9, 11, 15)",0,1,1.0
"(0, 1, 4, 6, 8, 10, 11, 15)",0,1,1.0
"(0, 1, 4, 6, 9, 10, 11, 15)",0,1,1.0
"(0, 1, 4, 8, 9, 10, 11, 15)",0,1,1.0
"(0, 1, 6, 8, 9, 10, 11, 15)",0,1,1.0
"(0, 4, 6, 8, 9, 10, 11, 15)",0,1,1.0
"(1, 4, 6, 8, 9, 10, 11, 15)",0,1,1.0
"(0, 1, 4, 6, 8, 9, 10, 11, 15)",0,1,1.0
"(5, 7, 9, 13, 14)",0,1,1.0
"(5, 10, 13, 14)",2,0,0.0
"(0, 1, 12, 14, 15)",3,2,0.4
"(2, 5, 8, 11, 13)",1,0,0.0
"(5, 9, 10, 13, 14)",1,0,0.0
"(5, 9, 11, 13, 14)",1,2,0.6666666666666666
"(5, 10, 11, 13, 14)",1,0,0.0
"(5, 9, 10, 11, 13, 14)",1,0,0.0
"(5, 6, 8, 11, 13)",1,0,0.0
"(0, 2, 4, 5, 14)",2,0,0.0
"(2, 4, 8, 10, 13)",1,1,0.5
"(2, 8, 10, 13, 14)",1,0,0.0
"(4, 8, 10, 13, 14)",1,0,0.0
"(2, 4, 8, 10, 13, 14)",1,0,0.0
"(2, 4, 5, 6, 10)",1,0,0.0
"(2, 4, 5, 10, 14)",1,0,0.0
"(2, 4, 6, 10, 13)",1,2,0.6666666666666666
"(2, 5, 6, 10, 13)",1,0,0.0
"(2, 5, 10, 13, 14)",1,0,0.0
"(2, 6, 10, 13, 14)",1,0,0.0
"(3, 5, 6, 14, 15)",1,1,0.5
"(3, 5, 13, 14, 15)",1,0,0.0
"(4, 5, 6, 10, 14)",1,0,0.0
"(4, 5, 10, 13, 14)",1,0,0.0
"(4, 6, 10, 13, 14)",2,0,0.0
"(5, 6, 10, 13, 14)",1,0,0.0
"(2, 4, 5, 6, 10, 13)",1,0,0.0
"(2, 4, 5, 6, 10, 14)",1,0,0.0
"(2, 4, 5, 6, 13, 14)",1,0,0.0
"(2, 4, 5, 10, 13, 14)",1,0,0.0
"(2, 4, 6, 10, 13, 14)",1,0,0.0
"(2, 5, 6, 10, 13, 14)",1,0,0.0
"(3, 5, 6, 13, 14, 15)",1,0,0.0
"(4, 5, 6, 10, 13, 14)",1,0,0.0
"(2, 4, 5, 6, 10, 13, 14)",1,0,0.0
"(2, 4, 6, 8, 10, 14)",0,1,1.0
"(2, 4, 8, 10, 11, 12)",0,1,1.0
"(3, 4, 5, 11, 12)",1,0,0.0
"(3, 4, 5, 12, 13)",1,0,0.0
"(3, 5, 9, 13, 14)",1,2,0.6666666666666666
"(3, 5, 6, 9, 13, 14)",1,0,0.0
"(0, 1, 3, 5, 13)",0,3,1.0
"(1, 3, 5, 12, 13)",0,2,1.0
"(3, 5, 8, 11, 12)",0,1,1.0
"(1, 3, 5, 8, 11, 12)",0,1,1.0
"(1, 2, 3, 5, 13)",0,1,1.0
"(0, 1, 2, 3, 5, 14)",0,1,1.0
"(1, 2, 5, 6, 8, 13)",0,1,1.0
"(0, 1, 4, 10, 14)",2,0,0.0
"(0, 4, 5, 10, 14)",1,0,0.0
"(1, 4, 5, 10, 14)",1,0,0.0
"(1, 4, 5, 12, 14)",2,0,0.0
"(1, 4, 8, 10, 12)",2,0,0.0
"(1, 4, 8, 10, 13)",1,1,0.5
"(1, 4, 9, 10, 14)",1,0,0.0
"(1, 4, 9, 12, 14)",1,0,0.0
"(1, 5, 8, 10, 12)",2,0,0.0
"(4, 5, 9, 10, 14)",1,0,0.0
"(4, 5, 10, 12, 14)",1,0,0.0
"(0, 1, 4, 5, 9, 14)",1,0,0.0
"(0, 1, 4, 5, 10, 14)",1,0,0.0
"(0, 1, 4, 5, 12, 14)",2,0,0.0
"(0, 1, 4, 9, 10, 14)",1,0,0.0
"(0, 1, 4, 9, 12, 14)",1,0,0.0
"(0, 1, 4, 10, 12, 14)",1,0,0.0
"(0, 4, 5, 9, 10, 14)",1,0,0.0
"(0, 4, 5, 9, 12, 14)",1,0,0.0
"(0, 4, 5, 10, 12, 14)",1,0,0.0
"(1, 4, 5, 6, 8, 13)",1,0,0.0
"(1, 4, 5, 8, 10, 12)",1,0,0.0
"(1, 4, 5, 8, 10, 13)",1,0,0.0
"(1, 4, 5, 9, 10, 14)",1,0,0.0
"(1, 4, 5, 9, 12, 14)",1,0,0.0
"(1, 4, 5, 10, 12, 14)",1,0,0.0
"(1, 4, 6, 8, 10, 13)",1,1,0.5
"(1, 4, 9, 10, 12, 14)",1,0,0.0
"(1, 5, 6, 7, 8, 13)",1,0,0.0
"(4, 5, 9, 10, 12, 14)",1,0,0.0
"(0, 1, 4, 5, 9, 10, 14)",1,0,0.0
"(0, 1, 4, 5, 9, 12, 14)",1,0,0.0
"(0, 1, 4, 5, 10, 12, 14)",1,0,0.0
"(0, 1, 4, 9, 10, 12, 14)",1,0,0.0
"(0, 4, 5, 9, 10, 12, 14)",1,0,0.0
"(1, 4, 5, 6, 8, 10, 13)",1,0,0.0
"(1, 4, 5, 9, 10, 12, 14)",1,0,0.0
"(0, 1, 4, 5, 9, 10, 12, 14)",1,0,0.0
"(0, 5, 6, 10, 12)",4,1,0.2
"(0, 6, 10, 12, 14)",1,0,0.0
"(0, 5, 6, 10, 12, 14)",1,0,0.0
"(1, 3, 5, 6, 12, 14)",1,1,0.5
"(2, 10, 13, 15)",1,2,0.6666666666666666
"(0, 2, 10, 11, 13)",1,0,0.0
"(0, 2, 10, 12, 13)",1,3,0.75
"(0, 2, 10, 13, 15)",1,2,0.6666666666666666
"(0, 7, 10, 11, 15)",1,0,0.0
"(0, 7, 10, 13, 15)",1,1,0.5
"(0, 7, 11, 12, 13)",2,0,0.0
"(0, 7, 11, 13, 15)",1,1,0.5
"(2, 3, 10, 11, 13)",1,0,0.0
"(2, 3, 10, 12, 13)",1,0,0.0
"(2, 3, 10, 12, 15)",2,0,0.0
"(2, 3, 10, 13, 15)",1,0,0.0
"(2, 10, 11, 12, 15)",2,0,0.0
"(2, 10, 11, 13, 15)",1,0,0.0
"(2, 10, 12, 13, 15)",1,2,0.6666666666666666
"(3, 10, 11, 14, 15)",1,0,0.0
"(7, 10, 11, 13, 15)",1,0,0.0
"(7, 11, 12, 13, 15)",1,0,0.0
"(10, 11, 13, 14, 15)",1,0,0.0
"(0, 2, 3, 10, 11, 12)",1,0,0.0
"(0, 2, 3, 10, 11, 13)",1,0,0.0
"(0, 2, 3, 10, 12, 13)",1,0,0.0
"(0, 2, 3, 10, 12, 15)",1,0,0.0
"(0, 2, 3, 10, 13, 15)",1,0,0.0
"(0, 2, 10, 11, 12, 13)",1,0,0.0
"(0, 2, 10, 11, 12, 15)",2,0,0.0
"(0, 2, 10, 11, 13, 15)",1,0,0.0
"(0, 2, 10, 12, 13, 15)",1,2,0.6666666666666666
"(0, 3, 10, 11, 12, 15)",1,1,0.5
"(0, 3, 10, 11, 13, 15)",1,0,0.0
"(0, 3, 10, 12, 13, 15)",1,0,0.0
"(0, 7, 10, 11, 12, 13)",2,0,0.0
"(0, 7, 10, 11, 12, 15)",1,0,0.0
"(0, 7, 10, 11, 13, 15)",1,0,0.0
"(0, 7, 10, 12, 13, 15)",1,1,0.5
"(0, 7, 11, 12, 13, 15)",1,0,0.0
"(2, 3, 10, 11, 12, 13)",1,0,0.0
"(2, 3, 10, 11, 12, 15)",1,0,0.0
"(2, 3, 10, 11, 13, 15)",1,0,0.0
"(2, 3, 10, 12, 13, 15)",1,0,0.0
"(2, 10, 11, 12, 13, 15)",1,0,0.0
"(3, 8, 10, 11, 13, 15)",1,0,0.0
"(3, 10, 11, 12, 13, 15)",1,0,0.0
"(3, 10, 11, 13, 14, 15)",1,0,0.0
"(7, 10, 11, 12, 13, 15)",1,0,0.0
"(0, 2, 3, 10, 11, 12, 13)",1,0,0.0
"(0, 2, 3, 10, 11, 12, 15)",1,0,0.0
"(0, 2, 3, 10, 11, 13, 15)",1,0,0.0
"(0, 2, 3, 10, 12, 13, 15)",1,0,0.0
"(0, 2, 10, 11, 12, 13, 15)",1,0,0.0
"(0, 3, 10, 11, 12, 13, 15)",1,0,0.0
"(0, 7, 10, 11, 12, 13, 15)",1,0,0.0
"(2, 3, 10, 11, 12, 13, 15)",1,0,0.0
