params,rez_1,rez_0,proc
"(1, 3, 4, 6, 9)",1,1,0.5
"(1, 3, 4, 6, 11)",1,1,0.5
"(1, 3, 4, 6, 14)",1,2,0.6666666666666666
"(1, 3, 4, 7, 8)",0,1,1.0
"(1, 3, 4, 7, 14)",0,2,1.0
"(1, 3, 4, 9, 11)",1,1,0.5
"(1, 3, 4, 9, 12)",0,1,1.0
"(1, 3, 4, 9, 14)",0,1,1.0
"(1, 3, 4, 11, 12)",0,1,1.0
"(1, 3, 4, 11, 14)",0,1,1.0
"(1, 3, 6, 9, 11)",1,3,0.75
"(1, 3, 6, 9, 12)",1,1,0.5
"(1, 3, 6, 9, 14)",0,1,1.0
"(1, 3, 6, 11, 12)",0,1,1.0
"(1, 3, 6, 11, 14)",0,1,1.0
"(1, 3, 6, 12, 14)",0,2,1.0
"(1, 3, 7, 8, 12)",0,1,1.0
"(1, 3, 7, 8, 14)",0,1,1.0
"(1, 3, 7, 12, 14)",0,2,1.0
"(1, 3, 9, 11, 12)",0,1,1.0
"(1, 3, 9, 11, 14)",0,1,1.0
"(1, 3, 11, 12, 14)",0,1,1.0
"(1, 4, 6, 9, 11)",2,2,0.5
"(1, 4, 6, 9, 12)",0,3,1.0
"(1, 4, 6, 9, 14)",1,3,0.75
"(1, 4, 6, 11, 12)",0,2,1.0
"(1, 4, 6, 12, 14)",1,5,0.8333333333333334
"(1, 4, 7, 8, 14)",1,1,0.5
"(1, 4, 7, 12, 14)",0,2,1.0
"(1, 4, 9, 11, 12)",0,5,1.0
"(1, 4, 9, 11, 14)",1,3,0.75
"(1, 4, 9, 12, 14)",0,4,1.0
"(1, 4, 11, 12, 14)",0,3,1.0
"(1, 6, 9, 11, 12)",2,3,0.6
"(1, 6, 9, 11, 14)",2,4,0.6666666666666666
"(1, 6, 9, 12, 14)",0,3,1.0
"(1, 6, 11, 12, 14)",0,2,1.0
"(1, 7, 8, 12, 14)",0,1,1.0
"(1, 9, 11, 12, 14)",0,3,1.0
"(2, 4, 6, 8, 12)",1,2,0.6666666666666666
"(3, 4, 6, 9, 14)",0,1,1.0
"(3, 4, 6, 11, 14)",0,1,1.0
"(3, 4, 7, 8, 12)",0,2,1.0
"(3, 4, 7, 8, 14)",0,1,1.0
"(3, 4, 9, 11, 14)",0,1,1.0
"(3, 4, 9, 12, 14)",1,3,0.75
"(3, 4, 11, 12, 14)",0,2,1.0
"(3, 6, 9, 12, 14)",0,1,1.0
"(3, 9, 11, 12, 14)",0,1,1.0
"(4, 6, 9, 11, 14)",1,3,0.75
"(4, 6, 9, 12, 14)",0,5,1.0
"(4, 6, 11, 12, 14)",0,3,1.0
"(4, 9, 11, 12, 14)",0,4,1.0
"(6, 9, 11, 12, 14)",0,3,1.0
"(0, 1, 3, 4, 6, 9)",1,1,0.5
"(0, 1, 3, 4, 6, 11)",1,1,0.5
"(0, 1, 3, 4, 6, 14)",1,2,0.6666666666666666
"(0, 1, 3, 4, 9, 11)",1,1,0.5
"(0, 1, 3, 4, 9, 12)",0,1,1.0
"(0, 1, 3, 4, 9, 14)",0,1,1.0
"(0, 1, 3, 4, 11, 12)",0,1,1.0
"(0, 1, 3, 4, 11, 14)",0,1,1.0
"(0, 1, 3, 6, 9, 11)",1,2,0.6666666666666666
"(0, 1, 3, 6, 9, 12)",1,1,0.5
"(0, 1, 3, 6, 9, 14)",0,1,1.0
"(0, 1, 3, 6, 11, 12)",0,1,1.0
"(0, 1, 3, 6, 11, 14)",0,1,1.0
"(0, 1, 3, 6, 12, 14)",0,2,1.0
"(0, 1, 3, 9, 11, 12)",0,1,1.0
"(0, 1, 3, 9, 11, 14)",0,1,1.0
"(0, 1, 3, 9, 12, 14)",0,1,1.0
"(0, 1, 3, 11, 12, 14)",0,1,1.0
"(0, 1, 4, 6, 9, 11)",1,1,0.5
"(0, 1, 4, 6, 9, 12)",0,1,1.0
"(0, 1, 4, 6, 9, 14)",0,1,1.0
"(0, 1, 4, 6, 11, 12)",0,1,1.0
"(0, 1, 4, 6, 11, 14)",0,1,1.0
"(0, 1, 4, 6, 12, 14)",0,2,1.0
"(0, 1, 4, 9, 11, 12)",0,1,1.0
"(0, 1, 4, 9, 11, 14)",0,1,1.0
"(0, 1, 4, 9, 12, 14)",0,1,1.0
"(0, 1, 4, 11, 12, 14)",0,1,1.0
"(0, 1, 6, 9, 11, 12)",0,1,1.0
"(0, 1, 6, 9, 11, 14)",1,1,0.5
"(0, 1, 6, 9, 12, 14)",0,1,1.0
"(0, 1, 6, 11, 12, 14)",0,1,1.0
"(0, 1, 9, 11, 12, 14)",0,1,1.0
"(0, 3, 4, 6, 9, 11)",1,1,0.5
"(0, 3, 4, 6, 9, 12)",0,1,1.0
"(0, 3, 4, 6, 9, 14)",0,1,1.0
"(0, 3, 4, 6, 11, 12)",0,1,1.0
"(0, 3, 4, 6, 11, 14)",0,1,1.0
"(0, 3, 4, 6, 12, 14)",0,2,1.0
"(0, 3, 4, 9, 11, 12)",0,1,1.0
"(0, 3, 4, 9, 11, 14)",0,1,1.0
"(0, 3, 4, 9, 12, 14)",0,1,1.0
"(0, 3, 4, 11, 12, 14)",0,1,1.0
"(0, 3, 6, 9, 11, 12)",0,1,1.0
"(0, 3, 6, 9, 11, 14)",0,1,1.0
"(0, 3, 6, 9, 12, 14)",0,1,1.0
"(0, 3, 6, 11, 12, 14)",0,1,1.0
"(0, 3, 9, 11, 12, 14)",0,1,1.0
"(0, 4, 6, 9, 11, 12)",0,1,1.0
"(0, 4, 6, 9, 11, 14)",0,1,1.0
"(0, 4, 6, 9, 12, 14)",0,1,1.0
"(0, 4, 6, 11, 12, 14)",0,1,1.0
"(0, 4, 9, 11, 12, 14)",0,1,1.0
"(0, 6, 9, 11, 12, 14)",0,1,1.0
"(1, 2, 4, 6, 8, 12)",0,1,1.0
"(1, 3, 4, 6, 9, 11)",1,1,0.5
"(1, 3, 4, 6, 9, 12)",0,1,1.0
"(1, 3, 4, 6, 9, 14)",0,1,1.0
"(1, 3, 4, 6, 11, 12)",0,1,1.0
"(1, 3, 4, 6, 11, 14)",0,1,1.0
"(1, 3, 4, 6, 12, 14)",0,2,1.0
"(1, 3, 4, 7, 8, 12)",0,1,1.0
"(1, 3, 4, 7, 8, 14)",0,1,1.0
"(1, 3, 4, 7, 12, 14)",0,2,1.0
"(1, 3, 4, 9, 11, 12)",0,1,1.0
"(1, 3, 4, 9, 11, 14)",0,1,1.0
"(1, 3, 4, 9, 12, 14)",0,1,1.0
"(1, 3, 4, 11, 12, 14)",0,1,1.0
"(1, 3, 6, 9, 11, 12)",0,1,1.0
"(1, 3, 6, 9, 11, 14)",0,1,1.0
"(1, 3, 6, 9, 12, 14)",0,1,1.0
"(1, 3, 6, 11, 12, 14)",0,1,1.0
"(1, 3, 7, 8, 12, 14)",0,1,1.0
"(1, 3, 9, 11, 12, 14)",0,1,1.0
"(1, 4, 6, 9, 11, 12)",0,2,1.0
"(1, 4, 6, 9, 11, 14)",1,2,0.6666666666666666
"(1, 4, 6, 9, 12, 14)",0,3,1.0
"(1, 4, 6, 11, 12, 14)",0,2,1.0
"(1, 4, 7, 8, 12, 14)",0,1,1.0
"(1, 4, 9, 11, 12, 14)",0,3,1.0
"(1, 6, 9, 11, 12, 14)",0,2,1.0
"(3, 4, 6, 9, 11, 14)",0,1,1.0
"(3, 4, 6, 9, 12, 14)",0,1,1.0
"(3, 4, 6, 11, 12, 14)",0,1,1.0
"(3, 4, 7, 8, 12, 14)",0,1,1.0
"(3, 4, 9, 11, 12, 14)",0,1,1.0
"(3, 6, 9, 11, 12, 14)",0,1,1.0
"(4, 6, 9, 11, 12, 14)",0,3,1.0
"(0, 1, 3, 4, 6, 9, 11)",1,1,0.5
"(0, 1, 3, 4, 6, 9, 12)",0,1,1.0
"(0, 1, 3, 4, 6, 9, 14)",0,1,1.0
"(0, 1, 3, 4, 6, 11, 12)",0,1,1.0
"(0, 1, 3, 4, 6, 11, 14)",0,1,1.0
"(0, 1, 3, 4, 6, 12, 14)",0,2,1.0
"(0, 1, 3, 4, 9, 11, 12)",0,1,1.0
"(0, 1, 3, 4, 9, 11, 14)",0,1,1.0
"(0, 1, 3, 4, 9, 12, 14)",0,1,1.0
"(0, 1, 3, 4, 11, 12, 14)",0,1,1.0
"(0, 1, 3, 6, 9, 11, 12)",0,1,1.0
"(0, 1, 3, 6, 9, 11, 14)",0,1,1.0
"(0, 1, 3, 6, 9, 12, 14)",0,1,1.0
"(0, 1, 3, 6, 11, 12, 14)",0,1,1.0
"(0, 1, 3, 9, 11, 12, 14)",0,1,1.0
"(0, 1, 4, 6, 9, 11, 12)",0,1,1.0
"(0, 1, 4, 6, 9, 11, 14)",0,1,1.0
"(0, 1, 4, 6, 9, 12, 14)",0,1,1.0
"(0, 1, 4, 6, 11, 12, 14)",0,1,1.0
"(0, 1, 4, 9, 11, 12, 14)",0,1,1.0
"(0, 1, 6, 9, 11, 12, 14)",0,1,1.0
"(0, 3, 4, 6, 9, 11, 12)",0,1,1.0
"(0, 3, 4, 6, 9, 11, 14)",0,1,1.0
"(0, 3, 4, 6, 9, 12, 14)",0,1,1.0
"(0, 3, 4, 6, 11, 12, 14)",0,1,1.0
"(0, 3, 4, 9, 11, 12, 14)",0,1,1.0
"(0, 3, 6, 9, 11, 12, 14)",0,1,1.0
"(0, 4, 6, 9, 11, 12, 14)",0,1,1.0
"(1, 3, 4, 6, 9, 11, 12)",0,1,1.0
"(1, 3, 4, 6, 9, 11, 14)",0,1,1.0
"(1, 3, 4, 6, 9, 12, 14)",0,1,1.0
"(1, 3, 4, 6, 11, 12, 14)",0,1,1.0
"(1, 3, 4, 7, 8, 12, 14)",0,1,1.0
"(1, 3, 4, 9, 11, 12, 14)",0,1,1.0
"(1, 3, 6, 9, 11, 12, 14)",0,1,1.0
"(1, 4, 6, 9, 11, 12, 14)",0,2,1.0
"(3, 4, 6, 9, 11, 12, 14)",0,1,1.0
"(0, 1, 3, 4, 6, 9, 11, 12)",0,1,1.0
"(0, 1, 3, 4, 6, 9, 11, 14)",0,1,1.0
"(0, 1, 3, 4, 6, 9, 12, 14)",0,1,1.0
"(0, 1, 3, 4, 6, 11, 12, 14)",0,1,1.0
"(0, 1, 3, 4, 9, 11, 12, 14)",0,1,1.0
"(0, 1, 3, 6, 9, 11, 12, 14)",0,1,1.0
"(0, 1, 4, 6, 9, 11, 12, 14)",0,1,1.0
"(0, 3, 4, 6, 9, 11, 12, 14)",0,1,1.0
"(1, 3, 4, 6, 9, 11, 12, 14)",0,1,1.0
"(0, 1, 3, 4, 6, 9, 11, 12, 14)",0,1,1.0
"(1, 5, 9, 12, 14)",0,2,1.0
"(2, 5, 12, 14)",2,5,0.7142857142857143
"(2, 5, 13, 14)",0,3,1.0
"(4, 5, 12, 14)",1,7,0.875
"(2, 4, 5, 12, 14)",1,3,0.75
"(2, 4, 5, 13, 14)",0,1,1.0
"(2, 5, 12, 13, 14)",0,3,1.0
"(4, 5, 12, 13, 14)",0,1,1.0
"(2, 4, 5, 12, 13, 14)",0,1,1.0
"(1, 5, 8, 15)",2,4,0.6666666666666666
"(4, 5, 12, 15)",2,2,0.5
"(6, 8, 9, 15)",2,4,0.6666666666666666
"(0, 1, 5, 8, 9)",0,2,1.0
"(0, 1, 5, 8, 15)",0,3,1.0
"(0, 1, 5, 9, 15)",0,2,1.0
"(0, 5, 8, 9, 15)",0,3,1.0
"(1, 4, 5, 9, 12)",0,1,1.0
"(1, 4, 5, 9, 15)",1,2,0.6666666666666666
"(1, 4, 5, 12, 15)",0,1,1.0
"(1, 4, 6, 8, 15)",0,2,1.0
"(1, 4, 6, 9, 15)",0,1,1.0
"(1, 5, 8, 9, 15)",2,3,0.6
"(1, 6, 8, 9, 15)",1,2,0.6666666666666666
"(4, 5, 9, 12, 15)",0,1,1.0
"(4, 6, 8, 9, 15)",0,2,1.0
"(0, 1, 5, 8, 9, 15)",0,2,1.0
"(1, 4, 5, 9, 12, 15)",0,1,1.0
"(1, 4, 6, 8, 9, 15)",0,1,1.0
"(1, 2, 13, 15)",2,1,0.3333333333333333
"(2, 12, 13, 15)",2,2,0.5
"(1, 2, 9, 11, 15)",1,0,0.0
"(1, 2, 9, 13, 15)",1,0,0.0
"(1, 2, 12, 13, 15)",1,0,0.0
"(2, 9, 12, 13, 15)",1,0,0.0
"(1, 2, 9, 12, 13, 15)",1,0,0.0
"(0, 2, 7, 15)",2,1,0.3333333333333333
"(2, 3, 6, 10)",3,2,0.4
"(2, 6, 7, 15)",3,3,0.5
"(2, 7, 13, 15)",2,0,0.0
"(2, 8, 10, 12)",1,1,0.5
"(2, 8, 12, 15)",3,2,0.4
"(2, 8, 13, 14)",4,4,0.5
"(3, 6, 8, 12)",2,2,0.5
"(3, 6, 10, 12)",2,1,0.3333333333333333
"(4, 8, 13, 14)",3,1,0.25
"(6, 7, 8, 15)",3,0,0.0
"(0, 2, 7, 8, 15)",1,0,0.0
"(2, 3, 6, 8, 10)",1,0,0.0
"(2, 3, 6, 8, 12)",1,0,0.0
"(2, 3, 6, 8, 13)",1,0,0.0
"(2, 3, 6, 10, 12)",1,0,0.0
"(2, 3, 6, 10, 13)",1,0,0.0
"(2, 3, 6, 12, 13)",1,0,0.0
"(2, 3, 8, 10, 12)",1,0,0.0
"(2, 3, 8, 12, 13)",1,0,0.0
"(2, 3, 10, 12, 13)",1,1,0.5
"(2, 4, 8, 12, 13)",1,3,0.75
"(2, 4, 8, 12, 14)",1,1,0.5
"(2, 4, 8, 13, 14)",2,0,0.0
"(2, 6, 7, 8, 15)",2,0,0.0
"(2, 6, 8, 10, 12)",1,0,0.0
"(2, 6, 8, 12, 13)",1,0,0.0
"(2, 6, 10, 12, 13)",1,0,0.0
"(2, 7, 8, 12, 13)",1,1,0.5
"(2, 7, 8, 12, 15)",2,0,0.0
"(2, 7, 8, 13, 15)",1,0,0.0
"(2, 7, 12, 13, 15)",1,0,0.0
"(2, 8, 10, 12, 13)",1,0,0.0
"(2, 8, 12, 13, 14)",1,2,0.6666666666666666
"(2, 8, 12, 13, 15)",1,1,0.5
"(3, 6, 8, 10, 12)",2,1,0.3333333333333333
"(3, 6, 8, 12, 13)",2,1,0.3333333333333333
"(3, 6, 10, 12, 13)",2,0,0.0
"(3, 8, 10, 12, 13)",2,0,0.0
"(4, 8, 12, 13, 14)",2,0,0.0
"(2, 3, 6, 8, 10, 12)",1,0,0.0
"(2, 3, 6, 8, 10, 13)",1,0,0.0
"(2, 3, 6, 8, 12, 13)",1,0,0.0
"(2, 3, 6, 10, 12, 13)",1,0,0.0
"(2, 3, 8, 10, 12, 13)",1,0,0.0
"(2, 4, 8, 12, 13, 14)",1,0,0.0
"(2, 6, 8, 10, 12, 13)",1,0,0.0
"(2, 7, 8, 12, 13, 15)",1,0,0.0
"(3, 6, 8, 10, 12, 13)",2,0,0.0
"(2, 3, 6, 8, 10, 12, 13)",1,0,0.0
"(2, 8, 9, 12)",0,3,1.0
"(2, 5, 7, 9, 15)",0,3,1.0
"(1, 6, 10, 14)",2,5,0.7142857142857143
"(1, 6, 14, 15)",1,1,0.5
"(1, 7, 13, 15)",3,2,0.4
"(1, 8, 10, 15)",2,2,0.5
"(1, 10, 14, 15)",1,3,0.75
"(6, 10, 11, 14)",1,4,0.8
"(6, 10, 14, 15)",2,4,0.6666666666666666
"(10, 11, 14, 15)",0,3,1.0
"(1, 6, 10, 11, 14)",1,3,0.75
"(1, 6, 10, 11, 15)",1,2,0.6666666666666666
"(1, 6, 10, 14, 15)",0,1,1.0
"(1, 6, 11, 14, 15)",1,1,0.5
"(1, 7, 8, 10, 15)",0,1,1.0
"(1, 7, 8, 13, 15)",1,1,0.5
"(1, 10, 11, 14, 15)",0,1,1.0
"(6, 10, 11, 14, 15)",0,1,1.0
"(1, 6, 10, 11, 14, 15)",0,1,1.0
"(0, 5, 7, 15)",0,1,1.0
"(0, 7, 9, 15)",2,1,0.3333333333333333
"(1, 5, 7, 15)",1,2,0.6666666666666666
"(1, 5, 11, 15)",1,3,0.75
"(4, 7, 9, 15)",1,4,0.8
"(5, 6, 9, 15)",1,7,0.875
"(0, 1, 5, 7, 8)",0,1,1.0
"(0, 1, 5, 7, 15)",0,1,1.0
"(0, 1, 7, 8, 9)",0,1,1.0
"(0, 1, 7, 8, 15)",0,1,1.0
"(0, 1, 7, 9, 15)",1,1,0.5
"(0, 5, 7, 8, 9)",0,3,1.0
"(0, 5, 7, 8, 15)",0,1,1.0
"(0, 5, 7, 9, 15)",0,1,1.0
"(0, 7, 8, 9, 15)",0,1,1.0
"(1, 4, 7, 9, 15)",1,2,0.6666666666666666
"(1, 5, 6, 9, 11)",1,2,0.6666666666666666
"(1, 5, 6, 9, 15)",1,2,0.6666666666666666
"(1, 5, 6, 11, 15)",1,2,0.6666666666666666
"(1, 5, 7, 8, 15)",0,1,1.0
"(1, 5, 7, 9, 15)",0,1,1.0
"(1, 5, 9, 11, 15)",1,2,0.6666666666666666
"(1, 6, 9, 11, 15)",1,2,0.6666666666666666
"(4, 7, 8, 9, 15)",0,1,1.0
"(5, 6, 9, 11, 15)",1,3,0.75
"(0, 1, 5, 7, 8, 9)",0,1,1.0
"(0, 1, 5, 7, 8, 15)",0,1,1.0
"(0, 1, 5, 7, 9, 15)",0,1,1.0
"(0, 1, 7, 8, 9, 15)",0,1,1.0
"(0, 5, 7, 8, 9, 15)",0,1,1.0
"(1, 4, 7, 8, 9, 15)",0,1,1.0
"(1, 5, 6, 9, 11, 15)",1,2,0.6666666666666666
"(1, 5, 7, 8, 9, 15)",0,1,1.0
"(0, 1, 5, 7, 8, 9, 15)",0,1,1.0
"(1, 2, 7, 10)",2,2,0.5
"(2, 8, 11, 12)",0,5,1.0
"(1, 2, 5, 7, 10)",1,2,0.6666666666666666
"(1, 2, 7, 8, 10)",1,1,0.5
"(1, 2, 7, 8, 12)",0,1,1.0
"(1, 2, 7, 8, 13)",0,1,1.0
"(1, 2, 7, 12, 13)",0,2,1.0
"(1, 2, 8, 12, 13)",0,1,1.0
"(1, 7, 8, 12, 13)",1,2,0.6666666666666666
"(2, 5, 7, 8, 10)",1,1,0.5
"(2, 5, 8, 12, 13)",0,3,1.0
"(2, 8, 11, 12, 13)",0,3,1.0
"(1, 2, 5, 7, 8, 10)",1,1,0.5
"(1, 2, 7, 8, 12, 13)",0,1,1.0
"(2, 4, 5, 8, 12, 13)",0,1,1.0
"(0, 1, 3, 13)",2,3,0.6
"(0, 6, 9, 13)",2,2,0.5
"(1, 3, 6, 13)",1,1,0.5
"(0, 1, 3, 6, 13)",1,1,0.5
"(0, 1, 3, 9, 13)",0,1,1.0
"(0, 1, 3, 11, 13)",0,1,1.0
"(0, 1, 6, 9, 13)",0,1,1.0
"(0, 1, 6, 11, 13)",0,1,1.0
"(0, 3, 6, 9, 13)",0,1,1.0
"(0, 6, 9, 11, 13)",0,2,1.0
"(1, 3, 6, 9, 13)",0,1,1.0
"(1, 3, 6, 11, 13)",0,1,1.0
"(1, 3, 6, 12, 13)",0,1,1.0
"(1, 3, 9, 11, 13)",0,1,1.0
"(1, 3, 9, 12, 15)",2,1,0.3333333333333333
"(0, 1, 3, 6, 9, 13)",0,1,1.0
"(0, 1, 3, 6, 11, 13)",0,1,1.0
"(0, 1, 3, 9, 11, 13)",0,1,1.0
"(0, 1, 6, 9, 11, 13)",0,1,1.0
"(0, 3, 6, 9, 11, 13)",0,1,1.0
"(1, 3, 6, 9, 11, 13)",0,1,1.0
"(0, 1, 3, 6, 9, 11, 13)",0,1,1.0
"(0, 12, 13, 15)",0,2,1.0
"(1, 6, 8, 14)",2,3,0.6
"(4, 6, 14, 15)",1,3,0.75
"(4, 9, 14, 15)",0,5,1.0
"(6, 9, 14, 15)",1,1,0.5
"(6, 12, 14, 15)",1,2,0.6666666666666666
"(9, 12, 14, 15)",1,2,0.6666666666666666
"(0, 9, 12, 13, 15)",0,1,1.0
"(1, 4, 6, 8, 14)",1,1,0.5
"(1, 6, 8, 12, 14)",0,1,1.0
"(4, 6, 8, 12, 14)",1,2,0.6666666666666666
"(4, 6, 9, 14, 15)",0,1,1.0
"(4, 6, 12, 14, 15)",0,1,1.0
"(4, 9, 12, 14, 15)",0,1,1.0
"(6, 9, 12, 14, 15)",1,1,0.5
"(1, 4, 6, 8, 12, 14)",0,1,1.0
"(4, 6, 9, 12, 14, 15)",0,1,1.0
"(2, 6, 12, 14)",2,3,0.6
"(1, 2, 4, 12, 14)",1,2,0.6666666666666666
"(1, 2, 6, 12, 14)",1,0,0.0
"(2, 4, 6, 12, 14)",1,2,0.6666666666666666
"(1, 2, 4, 6, 12, 14)",1,0,0.0
"(3, 4, 8, 9, 11)",0,1,1.0
"(3, 4, 8, 12, 13)",0,2,1.0
"(3, 4, 8, 9, 11, 13)",0,1,1.0
"(2, 6, 9, 10, 11)",1,3,0.75
"(3, 4, 5, 10)",1,4,0.8
"(1, 2, 3, 5, 8)",0,1,1.0
"(1, 3, 5, 8, 10)",0,1,1.0
"(2, 3, 5, 8, 10)",0,1,1.0
"(3, 4, 5, 8, 10)",0,1,1.0
"(3, 5, 8, 9, 10)",0,1,1.0
"(1, 2, 3, 5, 8, 10)",0,1,1.0
"(5, 7, 10, 15)",1,3,0.75
"(0, 2, 3, 11)",0,2,1.0
"(0, 2, 11, 15)",2,4,0.6666666666666666
"(0, 5, 11, 15)",0,2,1.0
"(0, 6, 8, 12)",1,5,0.8333333333333334
"(0, 8, 11, 12)",2,2,0.5
"(2, 3, 11, 12)",1,1,0.5
"(3, 8, 11, 12)",1,2,0.6666666666666666
"(4, 5, 11, 15)",1,7,0.875
"(0, 2, 3, 8, 11)",0,2,1.0
"(0, 2, 3, 8, 12)",0,1,1.0
"(0, 2, 3, 11, 12)",0,1,1.0
"(0, 2, 4, 5, 11)",0,1,1.0
"(0, 2, 4, 8, 11)",0,1,1.0
"(0, 2, 4, 11, 13)",0,2,1.0
"(0, 2, 4, 11, 15)",0,2,1.0
"(0, 2, 5, 8, 11)",1,3,0.75
"(0, 2, 5, 11, 13)",0,2,1.0
"(0, 2, 5, 11, 15)",0,1,1.0
"(0, 2, 8, 11, 12)",0,2,1.0
"(0, 2, 8, 11, 15)",0,1,1.0
"(0, 2, 11, 13, 15)",0,2,1.0
"(0, 3, 4, 8, 12)",0,1,1.0
"(0, 3, 8, 11, 12)",0,1,1.0
"(0, 4, 5, 11, 13)",1,1,0.5
"(0, 4, 5, 11, 15)",0,1,1.0
"(0, 5, 8, 11, 13)",0,3,1.0
"(0, 5, 8, 11, 15)",0,2,1.0
"(0, 5, 11, 13, 15)",0,1,1.0
"(0, 7, 8, 12, 13)",1,2,0.6666666666666666
"(0, 7, 8, 12, 15)",0,1,1.0
"(0, 7, 8, 13, 15)",0,1,1.0
"(0, 7, 12, 13, 15)",0,1,1.0
"(0, 8, 10, 12, 13)",1,3,0.75
"(0, 8, 12, 13, 15)",0,1,1.0
"(2, 3, 8, 11, 12)",0,1,1.0
"(2, 4, 5, 8, 11)",2,2,0.5
"(2, 4, 5, 11, 13)",0,2,1.0
"(2, 4, 5, 11, 15)",1,4,0.8
"(2, 4, 8, 11, 13)",0,2,1.0
"(2, 4, 8, 11, 15)",1,2,0.6666666666666666
"(2, 4, 11, 13, 15)",0,2,1.0
"(4, 5, 8, 11, 13)",1,2,0.6666666666666666
"(4, 5, 8, 11, 15)",1,2,0.6666666666666666
"(4, 5, 11, 13, 15)",0,2,1.0
"(0, 2, 3, 8, 11, 12)",0,1,1.0
"(0, 2, 4, 5, 8, 11)",0,1,1.0
"(0, 2, 4, 5, 11, 13)",0,1,1.0
"(0, 2, 4, 5, 11, 15)",0,1,1.0
"(0, 2, 4, 8, 11, 13)",0,1,1.0
"(0, 2, 4, 8, 11, 15)",0,1,1.0
"(0, 2, 4, 11, 13, 15)",0,2,1.0
"(0, 2, 5, 8, 11, 13)",0,2,1.0
"(0, 2, 5, 8, 11, 15)",0,1,1.0
"(0, 2, 5, 11, 13, 15)",0,1,1.0
"(0, 2, 8, 11, 13, 15)",0,1,1.0
"(0, 3, 4, 8, 12, 13)",0,1,1.0
"(0, 4, 5, 8, 11, 13)",0,1,1.0
"(0, 4, 5, 8, 11, 15)",0,1,1.0
"(0, 4, 5, 11, 13, 15)",0,1,1.0
"(0, 5, 8, 11, 13, 15)",0,1,1.0
"(0, 7, 8, 12, 13, 15)",0,1,1.0
"(2, 4, 5, 8, 11, 13)",0,1,1.0
"(2, 4, 5, 8, 11, 15)",1,2,0.6666666666666666
"(2, 4, 5, 11, 13, 15)",0,1,1.0
"(2, 4, 8, 11, 13, 15)",0,1,1.0
"(4, 5, 8, 11, 13, 15)",0,1,1.0
"(0, 2, 4, 5, 8, 11, 13)",0,1,1.0
"(0, 2, 4, 5, 8, 11, 15)",0,1,1.0
"(0, 2, 4, 5, 11, 13, 15)",0,1,1.0
"(0, 2, 4, 8, 11, 13, 15)",0,1,1.0
"(0, 2, 5, 8, 11, 13, 15)",0,1,1.0
"(0, 4, 5, 8, 11, 13, 15)",0,1,1.0
"(2, 4, 5, 8, 11, 13, 15)",0,1,1.0
"(0, 2, 4, 5, 8, 11, 13, 15)",0,1,1.0
"(1, 5, 8, 13, 15)",1,1,0.5
"(1, 5, 9, 13, 15)",2,0,0.0
"(1, 5, 8, 9, 13, 15)",1,0,0.0
"(5, 8, 12, 15)",6,3,0.3333333333333333
"(0, 1, 5, 8, 10)",1,0,0.0
"(0, 1, 7, 12, 13)",1,0,0.0
"(0, 1, 8, 10, 12)",1,0,0.0
"(0, 4, 6, 8, 12)",1,1,0.5
"(0, 5, 6, 8, 12)",1,1,0.5
"(0, 5, 8, 10, 12)",1,3,0.75
"(0, 5, 8, 10, 13)",1,0,0.0
"(0, 5, 8, 12, 15)",2,0,0.0
"(0, 1, 5, 8, 10, 12)",1,0,0.0
"(0, 1, 5, 8, 10, 13)",1,0,0.0
"(0, 1, 7, 8, 12, 13)",1,0,0.0
"(0, 1, 8, 10, 12, 13)",1,0,0.0
"(0, 4, 5, 6, 8, 12)",1,1,0.5
"(0, 5, 8, 10, 12, 13)",1,0,0.0
"(0, 1, 5, 8, 10, 12, 13)",1,0,0.0
"(1, 4, 5, 8, 13)",1,2,0.6666666666666666
"(1, 4, 5, 9, 13)",2,2,0.5
"(1, 4, 5, 11, 13)",1,0,0.0
"(1, 5, 9, 11, 13)",1,0,0.0
"(4, 5, 8, 9, 13)",2,1,0.3333333333333333
"(4, 5, 9, 11, 13)",2,2,0.5
"(1, 4, 5, 8, 9, 13)",1,0,0.0
"(1, 4, 5, 8, 11, 13)",1,0,0.0
"(1, 4, 5, 9, 11, 13)",1,0,0.0
"(1, 5, 8, 9, 11, 13)",1,0,0.0
"(4, 5, 8, 9, 11, 13)",1,0,0.0
"(1, 4, 5, 8, 9, 11, 13)",1,0,0.0
"(0, 2, 11, 14)",2,2,0.5
"(1, 8, 12, 13, 15)",0,1,1.0
"(8, 9, 10, 11, 12)",1,3,0.75
"(0, 5, 8, 9, 13)",0,2,1.0
"(0, 5, 9, 11, 13)",2,2,0.5
"(0, 5, 8, 9, 11, 13)",0,2,1.0
"(2, 8, 14, 15)",1,4,0.8
"(3, 6, 8, 9)",1,2,0.6666666666666666
"(8, 13, 14, 15)",0,2,1.0
"(2, 8, 13, 14, 15)",0,2,1.0
"(3, 4, 6, 8, 9)",0,1,1.0
"(0, 2, 3, 14)",2,2,0.5
"(2, 3, 5, 12)",3,1,0.25
"(2, 3, 9, 14)",1,3,0.75
"(2, 9, 12, 14)",2,2,0.5
"(0, 2, 3, 5, 12)",1,0,0.0
"(0, 2, 3, 5, 14)",1,0,0.0
"(0, 2, 3, 9, 14)",1,0,0.0
"(0, 2, 3, 12, 14)",1,1,0.5
